krs,name,nip,regon,legal_form,register,registration_date,last_entry_date,as_of,status_from_discovery,voivodeship,county,municipality,city,street,building_no,unit_no,postal_code,post_office,pkd_main,pkd_other,pkd_matches,pkd_match_types,pkd_descriptions,share_capital,share_capital_currency
412293,LIGNOLIT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI,7831686682.0,30205460500000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,24.02.2012,29.09.2025,20.11.2025,LIQUIDATION,WIELKOPOLSKIE,,,POZNAŃ,MOSTOWA,5 A,4A,61-854,POZNAŃ,16.29.Z,16.21.Z; 16.22.Z; 16.24.Z; 16.10.Z; 02.20.Z; 02.40.Z; 46.73.Z; 41.20.Z; 72.19.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
393300,GLOBEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,1231255462.0,14314709200000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,10.08.2011,31.01.2020,21.11.2025,ACTIVE,MAZOWIECKIE,,,ZAWODNE,MIŁA,23,,05-505,PRAŻMÓW,,10.20.Z; 13.30.Z; 14.20.Z; 15.20.Z; 16.10.Z; 18.20.Z; 20.20.Z; 20.30.Z; 20.60.Z; 23.20.Z; 23.70.Z; 25.30.Z; 25.50.Z; 26.20.Z; 26.30.Z; 26.40.Z; 26.70.Z; 26.80.Z; 27.20.Z; 27.40.Z; 27.90.Z; 28.30.Z; 29.20.Z; 32.30.Z; 32.40.Z; 33.20.Z; 41.10.Z; 41.20.Z; 45.20.Z; 45.40.Z; 46.90.Z; 47.30.Z; 53.20.Z; 55.10.Z; 55.20.Z; 55.30.Z; 55.90.Z; 56.30.Z; 59.20.Z; 68.10.Z; 68.20.Z; 70.21.Z; 70.22.Z; 73.20.Z; 74.30.Z; 74.90.Z; 77.40.Z; 78.10.Z; 78.20.Z; 78.30.Z; 81.10.Z; 81.30.Z; 82.20.Z; 82.30.Z; 85.10.Z; 85.20.Z; 85.60.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
248166,"FABRYKA MEBLI ""MEBLOSIEK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",6190009532.0,25001179000000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,29.12.2005,22.07.2026,22.07.2026,ACTIVE,ŁÓDZKIE,,,KOLONIA OSIEK,,29A,,98-405,GALEWICE,31.00.Z,16.12.Z; 46.15.Z; 46.47.Z; 47.55.Z; 49.41.Z; 52.10.B; 77.12.Z; 69.20.A; 82.10.Z,16.12.Z,pozostałe,16.12.Z: PKD 2025 - Obróbka i wykończanie wyrobów tartacznych,"{'wartosc': '7780000,00', 'waluta': 'PLN'}",
385493,SIM INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5060106650.0,6075660700000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,05.05.2011,10.07.2026,10.07.2026,ACTIVE,MAZOWIECKIE,,,WARSZAWA,UL. MAGAZYNOWA,11A,38,02-652,WARSZAWA,,16.10.Z; 16.22.Z; 16.23.Z; 16.29.Z; 16.24.Z; 24.33.Z; 25.11.Z; 25.12.Z; 25.29.Z; 25.50.Z; 25.62.Z; 25.91.Z; 25.93.Z; 25.94.Z; 25.99.Z; 32.99.Z; 33.11.Z; 33.19.Z; 41.20.Z; 42.13.Z; 42.21.Z; 42.22.Z; 42.99.Z; 42.11.Z; 42.12.Z; 43.32.Z; 43.91.Z; 43.99.Z; 43.33.Z; 43.11.Z; 43.12.Z; 43.13.Z; 42.91.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.34.Z; 43.39.Z; 46.44.Z; 46.72.Z; 46.73.Z; 46.74.Z; 71.11.Z; 71.12.Z; 71.20.B; 74.10.Z; 77.39.Z; 77.32.Z; 77.31.Z; 81.21.Z; 81.22.Z; 81.30.Z; 46.31.Z; 01.61.Z; 01.63.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '20000,00', 'waluta': 'PLN'}",
307901,GAJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,9880268075.0,2078037600000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,11.06.2008,22.07.2026,22.07.2026,ACTIVE,DOLNOŚLĄSKIE,,,MARCISZÓW,UL. NADRZECZNA,87,,58-410,MARCISZÓW,16.24.Z,02.40.Z; 45.11.Z; 45.19.Z; 45.20.Z; 77.12.Z; 16.10.Z; 52.21.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
450648,DREWPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7632126638.0,30234864300000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,12.02.2013,02.06.2026,03.06.2026,ACTIVE,WIELKOPOLSKIE,,,DRAWSKO,NOWA,4,,64-733,DRAWSKO,,16.10.Z; 16.23.Z; 16.24.Z; 16.29.Z; 31.09.Z; 46.13.Z; 46.19.Z; 46.73.Z; 46.76.Z; 47.99.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
620368,"KONSTRUKCJE DREWNIANE ""EKO-SIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8971824707.0,36457259100000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,30.05.2016,16.04.2026,16.04.2026,ACTIVE,PODLASKIE,,,BIAŁYSTOK,UL. ZWYCIĘSTWA,10A,11,15-703,BIAŁYSTOK,41.20.Z,43.91.Z; 43.11.Z; 49.41.Z; 43.21.Z; 16.10.Z; 43.22.Z; 16.23.Z; 43.39.Z; 16.24.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
518641,K&M DESIGN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6070080852.0,30267220800000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,04.08.2014,15.04.2026,15.04.2026,ACTIVE,KUJAWSKO-POMORSKIE,,,KOMOROWO,,3,,89-333,OSIEK NAD NOTECIĄ,31.09.Z,31.01.Z; 31.02.Z; 31.03.Z; 16.10.Z; 16.24.Z; 16.29.Z; 46.47.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '6500,00', 'waluta': 'PLN'}",
401702,DUMAX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8141682974.0,18078333000000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,15.11.2011,01.07.2026,01.07.2026,ACTIVE,PODKARPACKIE,,,KOLBUSZOWA,PIŁSUDSKIEGO,113,,36-100,KOLBUSZOWA,16.10.Z,,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
544586,WPW KONSTRUKCJE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7252082662.0,36081765300000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,19.02.2015,07.07.2026,07.07.2026,ACTIVE,ŁÓDZKIE,,,ŁÓDŹ,UL. OLECHOWSKA,65E,,92-403,ŁÓDŹ,43.91.Z,16.10.Z; 41.20.Z; 43.11.Z; 46.73.Z; 74.10.Z; 41.10.Z; 25.11.Z; 25.61.Z; 42.11.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '15000,00', 'waluta': 'PLN'}",
310728,"""JAF POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",7773060321.0,30087475800000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,01.08.2008,27.04.2026,27.04.2026,ACTIVE,WIELKOPOLSKIE,,,ROBAKOWO,UL. SZKOLNA,62D,,62-023,ROBAKOWO,02.20.Z,16.10.Z; 16.21.Z; 16.23.Z; 16.24.Z; 16.29.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '6366500,00', 'waluta': 'PLN'}",
273867,"PRZEDSIĘBIORSTWO ZAOPATRZENIA BUDOWNICTWA ""CORPINEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",5562615790.0,34027859700000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,12.02.2007,13.07.2026,13.07.2026,ACTIVE,KUJAWSKO-POMORSKIE,,,INOWROCŁAW,PRZYPADEK,15,,88-100,INOWROCŁAW,,10.41.Z; 10.91.Z; 10.92.Z; 16.10.Z; 16.22.Z; 16.23.Z; 16.24.Z; 23.61.Z; 23.62.Z; 23.63.Z; 23.64.Z; 23.69.Z; 24.33.Z; 25.11.Z; 33.11.Z; 33.19.Z; 35.21.Z; 35.22.Z; 38.11.Z; 38.12.Z; 38.21.Z; 38.22.Z; 38.31.Z; 38.32.Z; 41.10.Z; 42.11.Z; 42.12.Z; 42.13.Z; 41.20.Z; 42.21.Z; 42.22.Z; 42.91.Z; 42.99.Z; 43.11.Z; 43.13.Z; 43.21.Z; 43.32.Z; 43.39.Z; 43.91.Z; 43.99.Z; 45.20.Z; 45.32.Z; 46.71.Z; 46.72.Z; 46.73.Z; 46.74.Z; 46.75.Z; 46.76.Z; 47.19.Z; 47.30.Z; 47.52.Z; 47.53.Z; 47.79.Z; 49.39.Z; 49.41.Z; 49.42.Z; 52.21.Z; 52.24.C; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 77.11.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '629000,00', 'waluta': 'PLN'}",
534057,MEBLE NEGRO JERCZYŃSKI SPÓŁKA KOMANDYTOWA,6191905895.0,25148784900000.0,SPÓŁKA KOMANDYTOWA,RejP,28.11.2014,09.07.2026,09.07.2026,ACTIVE,WIELKOPOLSKIE,,,PIASKI,,9A,,63-645,ŁĘKA OPATOWSKA,31.00.Z,16.11.Z; 16.26.Z; 35.12.B; 46.47.Z; 47.55.Z; 49.41.Z; 52.10.B; 56.11.Z; 56.22.Z,16.11.Z,pozostałe,16.11.Z: PKD 2025 - Produkcja wyrobów tartacznych,,
385305,EKO-WIND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,9452158307.0,12151733000000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,06.05.2011,28.09.2018,21.11.2025,ACTIVE,MAŁOPOLSKIE,,,KRAKÓW,ZA GÓRĄ,4,,31-987,KRAKÓW,,02.20.Z; 16.10.Z; 16.23.Z; 16.24.Z; 16.29.Z; 33.20.Z; 35.11.Z; 35.12.Z; 35.13.Z; 35.14.Z; 38.11.Z; 41.20.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 46.13.Z; 46.14.Z; 46.15.Z; 46.73.Z; 47.91.Z; 47.99.Z; 49.41.Z; 52.10.B; 58.19.Z; 62.01.Z; 62.02.Z; 62.03.Z; 62.09.Z; 63.11.Z; 63.12.Z; 64.19.Z; 64.91.Z; 64.92.Z; 64.99.Z; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 69.20.Z; 70.10.Z; 70.21.Z; 70.22.Z; 71.11.Z; 71.12.Z; 74.10.Z; 74.90.Z; 77.32.Z; 77.33.Z; 77.39.Z; 77.40.Z; 82.11.Z; 82.19.Z; 82.91.Z; 82.92.Z; 82.99.Z; 85.59.B; 95.11.Z; 95.12.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '10000,00', 'waluta': 'PLN'}",
488249,BAMONT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6372192766.0,12299331100000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,29.11.2013,15.12.2025,16.12.2025,ACTIVE,,,,WOLBROM,,,,,,43.22.Z,01.61.Z; 01.63.Z; 13.30.Z; 14.12.Z; 16.10.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
455763,INTER SILVA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7611556569.0,14660620600000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,27.03.2013,16.01.2026,17.01.2026,ACTIVE,MAZOWIECKIE,,,KRASNE,MAKOWSKA,1,,06-408,KRASNE,,16.10.Z; 16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 20.16.Z; 22.23.Z; 22.29.Z; 27.11.Z; 27.12.Z; 27.20.Z; 27.32.Z; 27.33.Z; 27.40.Z; 27.51.Z; 27.90.Z; 31.01.Z; 31.02.Z; 31.09.Z; 32.99.Z; 33.14.Z; 33.20.Z; 43.32.Z; 43.39.Z; 43.99.Z; 45.11.Z; 45.19.Z; 45.32.Z; 46.13.Z; 46.15.Z; 46.19.Z; 46.42.Z; 46.43.Z; 46.47.Z; 46.49.Z; 46.65.Z; 46.69.Z; 46.73.Z; 46.74.Z; 46.76.Z; 46.77.Z; 46.90.Z; 47.19.Z; 47.51.Z; 47.53.Z; 47.54.Z; 47.59.Z; 47.78.Z; 47.79.Z; 47.89.Z; 47.91.Z; 47.99.Z; 49.41.Z; 52.21.Z; 64.99.Z; 68.20.Z; 77.11.Z; 77.32.Z; 85.51.Z; 85.59.B; 93.11.Z; 93.12.Z; 93.13.Z; 93.19.Z; 95.24.Z; 96.09.Z; 93.29.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '20000,00', 'waluta': 'PLN'}",
353825,"""ŚRODOWISKO I INFRASTRUKTURA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",6551953638.0,26036955400000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,21.04.2010,15.07.2026,15.07.2026,ACTIVE,ŚWIĘTOKRZYSKIE,,,DOBRÓW,,8,,28-142,TUCZĘPY,23.61.Z,08.11.Z; 08.12.Z; 08.91.Z; 09.90.Z; 08.99.Z; 14.12.Z; 16.10.Z; 16.23.Z; 16.24.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
592875,BME SPÓŁKA  Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,7322177452.0,36327436000000.0,SPÓŁKA KOMANDYTOWA,RejP,18.12.2015,30.06.2026,30.06.2026,ACTIVE,ŁÓDZKIE,,,OZORKÓW,UL. TARTACZNA,2,,95-035,OZORKÓW,16.10.Z,16.23.Z; 16.24.Z; 41.20.Z; 43.32.Z; 43.39.Z; 43.91.Z; 46.73.Z; 47.52.Z; 49.41.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
460753,KASIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6392005827.0,24326528500000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,30.04.2013,14.07.2026,14.07.2026,ACTIVE,OPOLSKIE,,,PIETROWICE WIELKIE,UL. GÓRSKA,2D,,47-480,PIETROWICE WIELKIE,55.20.Z,71.20.B; 16.23.Z; 16.29.Z; 73.11.Z; 22.23.Z; 23.12.Z; 47.78.Z; 16.10.Z; 70.22.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
358802,MTJ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI,5020096158.0,2124240000000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,15.06.2010,17.04.2024,21.11.2025,LIQUIDATION,MAZOWIECKIE,,,WARSZAWA,UL. HOŻA,86,,00-682,WARSZAWA,16.10.Z,16.23.Z; 45.31.Z; 45.32.Z; 45.40.Z; 46.77.Z; 46.90.Z; 47.71.Z; 49.39.Z; 49.41.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '400000,00', 'waluta': 'PLN'}",
384390,WL-LOGISTIK POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5562736134.0,34090113900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,21.04.2011,14.07.2026,14.07.2026,ACTIVE,KUJAWSKO-POMORSKIE,,,INOWROCŁAW,MAGAZYNOWA,92,,88-100,INOWROCŁAW,49.41.Z,52.29.B; 52.29.C; 46.73.Z; 46.71.Z; 47.78.Z; 02.20.Z; 16.10.Z; 16.24.Z; 33.19.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '25000,00', 'waluta': 'PLN'}",
380629,GOLD HAUSE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6060084966.0,30169810500000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,14.03.2011,14.07.2026,14.07.2026,ACTIVE,WIELKOPOLSKIE,,,OBORNIKI,GOŁASZYŃSKA,35,,64-600,OBORNIKI,,16.10.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 23.70.Z; 31.01.Z; 31.02.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 43.21.Z; 43.22.Z; 43.29.Z; 47.30.Z; 46.90.Z; 45.20.Z; 45.31.Z; 45.32.Z; 45.40.Z; 55.10.Z; 55.20.Z; 55.30.Z; 55.90.Z; 56.10.A; 56.10.B; 56.21.Z; 56.29.Z; 64.92.Z; 64.91.Z; 68.20.Z; 71.11.Z; 71.12.Z; 82.91.Z; 82.92.Z; 82.99.Z; 90.01.Z; 90.02.Z; 90.03.Z; 90.04.Z; 93.11.Z; 93.12.Z; 93.13.Z; 93.19.Z; 93.21.Z; 93.29.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
525168,JTMK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5223020462.0,14747392500000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,14.10.2014,01.12.2025,02.12.2025,ACTIVE,,,,WARSZAWA,,,,,,,01.11.Z; 01.13.Z; 01.15.Z; 01.16.Z; 01.49.Z; 01.63.Z; 01.70.Z; 02.10.Z; 02.20.Z; 02.30.Z; 02.40.Z; 09.10.Z; 09.90.Z; 10.52.Z; 10.71.Z; 10.72.Z; 10.85.Z; 12.00.Z; 14.11.Z; 14.12.Z; 14.13.Z; 14.14.Z; 14.19.Z; 14.39.Z; 16.10.Z; 17.12.Z; 18.12.Z; 18.13.Z; 18.14.Z; 35.11.Z; 35.12.Z; 35.13.Z; 35.14.Z; 35.21.Z; 35.22.Z; 35.23.Z; 35.30.Z; 36.00.Z; 37.00.Z; 38.31.Z; 38.32.Z; 39.00.Z; 41.10.Z; 41.20.Z; 42.11.Z; 43.21.Z; 45.31.Z; 45.32.Z; 45.40.Z; 46.16.Z; 46.31.Z; 46.35.Z; 46.39.Z; 46.61.Z; 46.69.Z; 46.71.Z; 46.72.Z; 46.73.Z; 46.74.Z; 46.76.Z; 46.77.Z; 46.90.Z; 47.11.Z; 47.19.Z; 47.25.Z; 47.26.Z; 47.51.Z; 47.63.Z; 47.65.Z; 47.71.Z; 47.72.Z; 47.73.Z; 47.74.Z; 47.75.Z; 47.77.Z; 47.78.Z; 47.79.Z; 49.32.Z; 56.21.Z; 59.11.Z; 59.13.Z; 59.14.Z; 59.20.Z; 61.10.Z; 61.20.Z; 61.30.Z; 62.02.Z; 62.03.Z; 63.12.Z; 63.91.Z; 63.99.Z; 64.19.Z; 64.91.Z; 64.99.Z; 66.19.Z; 66.21.Z; 66.29.Z; 73.20.Z; 74.20.Z; 77.31.Z; 77.32.Z; 77.33.Z; 77.39.Z; 78.10.Z; 78.30.Z; 80.30.Z; 82.11.Z; 82.30.Z; 85.10.Z; 85.32.C; 85.42.B; 85.52.Z; 85.53.Z; 85.60.Z; 86.10.Z; 86.90.C; 86.90.D; 86.90.E; 88.10.Z; 90.03.Z; 91.03.Z; 92.00.Z; 96.02.Z; 96.03.Z; 96.09.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
316078,PORTOS PAWEŁ ZAWISZA SPÓŁKA KOMANDYTOWA,6762386981.0,12079220600000.0,SPÓŁKA KOMANDYTOWA,RejP,23.10.2008,27.07.2018,20.11.2025,ACTIVE,MAŁOPOLSKIE,,,KRAKÓW,ŚW. FILIPA,23,3,31-150,KRAKÓW,,16.10.Z; 16.22.Z; 16.23.Z; 31.01.Z; 31.02.Z; 31.09.Z; 43.32.Z; 43.33.Z; 46.47.Z; 46.49.Z; 46.65.Z; 46.73.Z; 47.53.Z; 47.59.Z; 74.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
451262,EKO-GRANT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,6252357503.0,24081476800000.0,SPÓŁKA KOMANDYTOWA,RejP,15.03.2013,08.06.2026,08.06.2026,ACTIVE,ŚLĄSKIE,,,SŁAWKÓW,UL. FABRYCZNA,28,,41-260,SŁAWKÓW,16.10.Z,,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
599782,"PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE ""SIGMA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",5381653344.0,3030113200000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,04.02.2016,23.07.2026,23.07.2026,ACTIVE,LUBELSKIE,,,OSTRÓWKI,,159,,21-310,WOHYŃ,16.10.Z,,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
638830,"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""WITAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8471616377.0,36547252600000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,26.09.2016,13.03.2026,13.03.2026,ACTIVE,WARMIŃSKO-MAZURSKIE,,,GOŁDAP,UL. STREFOWA,7,,19-500,GOŁDAP,22.29.Z,11.07.Z; 16.10.Z; 16.23.Z; 16.24.Z; 25.11.Z; 25.73.Z; 25.92.Z; 46.74.Z; 46.76.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
329812,EKO MADAKS TRĘBECKI I WSPÓLNICY SPÓŁKA JAWNA,6282213720.0,12095649300000.0,SPÓŁKA JAWNA,RejP,26.05.2009,13.07.2026,13.07.2026,ACTIVE,MAŁOPOLSKIE,,,LGOTA,TRZEBIŃSKA,43,,32-543,MYŚLACHOWICE,47.78.Z,46.71.Z; 49.41.Z; 46.73.Z; 77.32.Z; 47.99.Z; 38.32.Z; 16.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
